timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-09T23:40:30.601421,60,20,0,55,0,0,0,0,0,100,50,100,1,0,
2025-12-09T23:40:31.684335,80,44,23,143,60,50,69.5,0,0,100,50,100,2,0,
2025-12-09T23:40:32.225502,90,42,100,161,0,50,110.2,0,0,66,15,50,3,0,
2025-12-09T23:40:32.776410,100,29,19,140,0,50,102.8,0,0,64,15,50,3,0,
2025-12-09T23:40:33.322928,110,24,0,76,0,50,114.6,0,0,40,13,50,3,0,
2025-12-09T23:40:34.453622,130,26,0,69,0,50,115.0,0,0,58,11,50,4,0,
2025-12-09T23:40:35.043510,140,40,100,162,0,50,73.8,0,0,55,19,50,5,0,
2025-12-09T23:40:35.637411,150,30,0,106,0,50,104.0,18.733576783229978,67,55,17,50,6,0,
2025-12-09T23:40:36.752297,170,39,60,178,0,50,88.9,12.903446996810363,56,64,17,50,6,0,
2025-12-09T23:40:37.826764,190,34,29,147,0,50,61.7,16.89248888995342,64,40,33,66,8,0,
2025-12-09T23:40:38.942194,210,45,100,160,0,50,236.5,16.247422311754256,62,40,37,70,9,0,
2025-12-09T23:40:40.590372,240,37,26,145,0,50,64.9,17.073427304168256,64,40,55,100,11,0,
2025-12-09T23:40:41.688201,260,37,26,145,0,50,57.6,16.825531232799015,64,40,52,100,12,0,
2025-12-09T23:40:42.777797,280,48,100,168,0,50,63.9,17.926962629350058,66,40,49,100,12,0,
2025-12-09T23:40:43.322353,290,33,0,109,0,50,86.8,20.681612364087222,71,40,55,85,13,0,
2025-12-09T23:40:44.966533,320,36,0,97,0,50,59.5,20.885566609359195,72,61,49,100,14,0,
2025-12-09T23:40:45.527502,330,38,16,138,0,50,65.3,20.24378545895287,70,58,49,100,14,0,
2025-12-09T23:40:46.066305,340,35,0,121,0,50,103.3,22.81246891635852,76,40,51,100,15,0,
2025-12-09T23:40:46.628466,350,35,0,53,0,50,165.8,22.521434153612155,75,46,53,100,15,0,
