timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-11-18T20:11:56.972039,640,49,0,116,0,50,46.3,100,100,40,5,50,14,0,
2025-11-18T20:11:57.540044,650,49,0,108,0,50,41.4,100,100,40,5,50,14,0,
2025-11-18T20:11:58.105045,660,51,0,106,0,50,25.1,100,100,61,5,50,14,0,
2025-11-18T20:11:58.674934,670,54,0,123,0,50,26.4,100,100,85,5,50,14,0,
2025-11-18T20:11:59.269505,680,49,0,116,0,50,25.4,98.70567036106644,100,40,3,50,14,0,
2025-11-18T20:11:59.857126,690,50,0,107,0,50,27.1,99.56434969643362,100,49,3,50,14,0,
2025-11-18T20:12:00.397122,700,52,0,77,0,50,46.4,100,100,73,3,50,14,0,"Arm position: Bend your elbow and place the heel of one hand on top, fingers pointing up."
2025-11-18T20:12:00.967444,710,53,29,147,0,50,34.0,100,107,40,3,50,15,0,
2025-11-18T20:12:01.521906,720,52,19,140,0,50,30.9,100,107,40,3,50,15,0,
2025-11-18T20:12:02.094865,730,51,16,138,0,50,32.4,100,107,40,3,50,15,0,
2025-11-18T20:12:02.671610,740,51,0,97,0,50,33.6,100,114,64,3,50,16,0,
2025-11-18T20:12:03.230395,750,54,0,89,0,50,32.6,100,114,91,3,50,16,0,
2025-11-18T20:12:03.798677,760,52,0,107,0,50,38.8,100,114,73,4,50,16,0,
2025-11-18T20:12:04.361354,770,49,0,20,0,50,513.3,100,114,40,5,50,16,0,
2025-11-18T20:12:04.910634,780,49,0,35,0,50,105.2,100,114,43,6,50,16,0,
2025-11-18T20:12:05.488606,790,51,0,29,0,50,75.7,100,114,58,10,50,16,0,
2025-11-18T20:12:06.054876,800,49,17,139,0,50,45.9,88.04375174859598,126,40,16,50,18,0,Lock your elbows straight
2025-11-18T20:12:06.608226,810,62,100,168,0,50,76.6,89.08015437571086,125,46,16,50,18,0,
2025-11-18T20:12:07.176299,820,51,0,112,0,50,80.0,93.72608759261476,123,73,16,50,18,0,
2025-11-18T20:12:07.744751,830,61,58,157,0,50,55.1,98.75424188019076,121,73,16,50,18,0,
2025-11-18T20:12:08.305753,840,50,47,151,0,50,74.5,74.37347718669821,133,40,23,50,20,0,
2025-11-18T20:12:08.880179,850,49,55,155,0,50,72.9,60.715369917744624,140,40,32,64,21,0,
2025-11-18T20:12:09.427427,860,43,58,157,0,50,74.2,21.920864737184417,146,52,45,85,22,0,
2025-11-18T20:12:10.555596,880,43,0,3,100,50,309.7,24.96699576787475,140,52,37,70,22,0,
2025-11-18T20:12:11.103316,890,30,0,121,0,50,141.7,21.61707547543459,147,43,27,54,23,0,
2025-11-18T20:12:11.667362,900,34,12,135,0,50,143.0,20.686382934502333,149,58,29,58,24,0,: focus on arm position.
2025-11-18T20:12:12.233115,910,31,0,116,0,50,84.0,17.405491719276682,155,58,30,60,25,0,
2025-11-18T20:12:13.343666,930,28,0,40,0,50,162.2,15.110087183610702,160,40,22,50,26,0,
2025-11-18T20:12:13.889064,940,28,0,52,0,50,208.6,15.949280237822165,158,40,23,50,26,0,
2025-11-18T20:12:14.439243,950,29,1,128,0,50,193.6,15.880724484358225,158,46,22,50,26,0,
2025-11-18T20:12:15.035961,960,29,0,117,0,50,144.4,16.1322544282327,158,49,22,50,26,0,
2025-11-18T20:12:15.575910,970,28,0,39,0,50,259.1,11.870305798323315,166,43,30,60,27,0,
2025-11-18T20:12:16.144980,980,31,11,135,0,50,378.4,11.527920901936483,167,43,37,70,27,0,
2025-11-18T20:12:16.674626,990,28,0,119,0,50,406.5,6.563368929976406,177,40,35,70,28,0,
2025-11-18T20:12:17.247971,1000,26,2,129,0,50,161.7,1.8422789567698032,186,40,34,67,29,0,Arm position.
2025-11-18T20:12:18.360165,1020,36,62,177,0,50,165.3,4.958080087420157,180,40,30,60,30,10,
2025-11-18T20:12:19.465250,1040,26,0,82,0,50,129.6,5.248649974465735,180,40,28,56,31,10,
2025-11-18T20:12:20.020781,1050,41,100,171,0,50,297.3,3.6557760879174452,183,46,28,57,31,10,
2025-11-18T20:12:20.581415,1060,35,0,89,100,50,238.5,1.726838856959219,187,40,27,55,31,10,
2025-11-18T20:12:21.190531,1070,34,53,154,0,50,103.4,0,191,49,31,63,32,10,
2025-11-18T20:12:21.728507,1080,35,63,159,0,50,85.3,0,204,40,35,69,33,10,
2025-11-18T20:12:22.313362,1090,29,23,143,0,50,96.7,0,203,40,36,70,33,10,
2025-11-18T20:12:22.863784,1100,28,6,131,0,50,68.9,0,206,49,35,69,33,10,Arm position.
2025-11-18T20:12:23.425413,1110,30,29,147,0,50,1002.0,0,208,40,35,69,33,30,
2025-11-18T20:12:24.003994,1120,28,0,128,0,50,407.6,0,213,40,44,85,34,30,
2025-11-18T20:12:24.551247,1130,29,0,112,0,50,67.8,0,221,40,45,100,35,30,
2025-11-18T20:12:25.128472,1140,31,9,133,0,50,62.2,0,220,43,45,100,35,30,
2025-11-18T20:12:25.701989,1150,38,57,156,0,50,94.9,0,220,55,45,85,35,30,
2025-11-18T20:12:26.268735,1160,29,0,125,0,50,71.8,0,219,70,36,70,35,30,
2025-11-18T20:12:26.800403,1170,36,53,154,0,50,5959.2,0,226,64,31,62,36,30,
2025-11-18T20:12:27.370786,1180,36,47,151,0,50,317.3,0,252,73,31,62,36,30,
2025-11-18T20:12:27.907930,1190,28,0,127,0,50,53.5,0,258,70,28,57,36,30,
2025-11-18T20:12:28.481961,1200,28,22,142,0,50,52.8,0,257,40,28,57,36,50,Lock your elbows straight
2025-11-18T20:12:29.031471,1210,26,12,135,0,50,2448.1,0,265,40,25,50,37,50,
2025-11-18T20:12:29.588163,1220,31,0,127,60,50,206.1,0,273,40,28,56,38,50,
2025-11-18T20:12:30.167450,1230,27,0,115,0,50,24.9,0,272,61,30,59,38,50,
2025-11-18T20:12:30.735865,1240,43,100,162,0,50,1018.0,0,287,49,40,85,40,50,
2025-11-18T20:12:31.298575,1250,29,0,128,0,50,31.3,0,287,40,48,100,40,50,
2025-11-18T20:12:31.856910,1260,43,100,161,0,50,819.0,0,286,43,41,85,40,50,
2025-11-18T20:12:32.423243,1270,35,49,152,0,50,536.5,0,294,40,40,85,41,50,
2025-11-18T20:12:32.961060,1280,28,0,124,0,50,525.2,0,302,61,40,70,42,50,
2025-11-18T20:12:33.525334,1290,29,17,139,0,50,214.7,0,309,40,40,70,43,60,
2025-11-18T20:12:34.080414,1300,41,100,160,0,50,574.6,0,311,40,34,69,44,60,Lock your elbows straight
2025-11-18T20:12:34.652461,1310,28,0,108,0,50,26.2,0,310,58,34,69,44,60,
2025-11-18T20:12:35.227864,1320,26,0,113,0,50,24.9,0,317,49,28,56,45,60,
2025-11-18T20:12:35.762199,1330,30,22,142,0,50,24.7,0,318,61,29,57,45,60,
2025-11-18T20:12:36.332251,1340,26,0,127,0,50,24.7,0,316,55,28,55,45,60,
2025-11-18T20:12:36.903969,1350,30,4,130,0,50,26.7,0,316,94,20,50,45,60,
