timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-09T23:29:04.902827,70,36,0,40,14,50,98.3,0,0,100,50,100,0,0,
2025-12-09T23:29:05.451670,80,42,0,47,100,50,197.0,0,0,70,50,100,0,0,
2025-12-09T23:29:06.002514,90,37,0,47,80,50,168.0,0,0,43,50,100,0,0,
2025-12-09T23:29:06.544721,100,29,0,11,0,50,20.0,0,0,40,50,100,0,0,
2025-12-09T23:29:07.123284,110,29,0,35,0,50,214.0,0,0,40,50,100,1,0,
2025-12-09T23:29:07.769275,120,34,0,19,25,50,270.8,0,0,67,50,100,1,0,
2025-12-09T23:29:08.361355,130,31,0,31,0,50,20.5,0,0,64,50,100,1,0,
2025-12-09T23:29:08.917512,140,40,17,139,80,50,77.8,0,0,46,50,100,2,0,
2025-12-09T23:29:09.464991,150,29,0,125,0,50,522.7,1.8649572518214939,34,52,44,85,3,0,
2025-12-09T23:29:10.021237,160,40,0,121,60,50,85.9,0.2716257810990186,31,100,44,85,3,0,
2025-12-09T23:29:10.571556,170,27,0,89,0,50,448.2,3.6260467093982243,37,43,34,67,4,0,
2025-12-09T23:29:11.158334,180,32,0,103,60,50,83.7,2.068780933185117,34,40,34,68,4,0,
2025-12-09T23:29:11.716406,190,25,0,114,0,50,1563.1,0.8135051520868188,32,40,28,56,4,0,
2025-12-09T23:29:12.271848,200,41,26,145,100,50,96.7,7.105176614270661,44,40,31,63,6,0,نحّيه يديك وركضهم باش توزع القوة، ما تقعد تعمل ضغطات فوق بعضها بعين واحدة — نحن لازم عمل قوى عدسة مش متقاربة على نفس الصدر كل مرة. لو الضاغطة.
2025-12-09T23:29:12.855527,210,29,1,128,0,50,610.9,5.624293406487645,41,61,29,59,6,0,
2025-12-09T23:29:13.446465,220,29,0,125,0,50,55.2,6.2166715677414,42,76,26,52,6,0,
2025-12-09T23:29:14.001757,230,35,5,131,60,50,106.1,9.722733284973394,49,61,19,50,7,0,
2025-12-09T23:29:14.576537,240,38,15,138,80,50,103.6,13.169626642657878,56,46,22,50,8,0,
2025-12-09T23:29:15.120461,250,39,0,111,100,50,92.9,16.71346755743655,63,52,24,50,9,0,
2025-12-09T23:29:15.688628,260,39,0,105,100,50,89.9,20.251240595728,71,40,25,50,10,0,
2025-12-09T23:29:16.255686,270,35,0,108,0,50,53.4,20.60984457353029,71,97,24,50,10,0,
2025-12-09T23:29:16.818480,280,35,0,117,0,50,46.5,20.722904719734778,71,97,24,50,10,0,
2025-12-09T23:29:17.378578,290,35,0,122,0,50,46.7,20.687356828047648,71,100,23,50,10,0,
2025-12-09T23:29:17.939336,300,34,11,135,0,50,48.2,20.630247360821684,71,73,21,50,10,0,نوع الضغطات: ما تقل عن ثمانين ضعفًا في الدقيقة — بسرعة وثابتة، لا تعتمد على القوة فقط! لو استعملو عداد يمكنكم تقسيم كل دقيقة إلى أربع عشر خطوتان (أ.
2025-12-09T23:29:20.675440,350,31,14,137,0,50,564.0,17.657444807758395,65,46,17,50,11,0,
2025-12-09T23:29:21.236768,360,36,26,145,0,50,81.8,17.74318215625202,65,73,11,50,11,0,
2025-12-09T23:29:21.799346,370,30,2,129,0,50,94.7,17.728549081320445,65,55,10,50,11,0,
2025-12-09T23:29:22.402892,380,29,0,112,0,50,74.0,17.569922592212457,65,49,8,50,11,0,
2025-12-09T23:29:23.035842,390,31,0,103,0,50,72.6,20.362363480312673,71,64,6,50,12,0,
