timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-11-19T10:38:23.964177,10,35,0,60,0,50,595.7,0,0,100,50,100,0,0,
2025-11-19T10:38:25.061048,20,14,0,72,0,0,0,0,0,40,50,100,0,0,
2025-11-19T10:38:26.387812,30,14,0,60,0,0,0,0,0,40,50,100,0,0,
2025-11-19T10:38:28.159178,40,37,0,12,80,50,42.7,0,11,40,50,100,1,0,
2025-11-19T10:38:29.590617,50,29,0,101,3,50,37.6,0,8,40,50,100,1,0,
2025-11-19T10:38:30.834237,60,34,21,141,14,50,38.0,0,14,40,50,100,2,0,
2025-11-19T10:38:31.913201,70,32,0,63,21,50,36.5,0,13,49,50,100,2,0,
2025-11-19T10:38:33.129010,80,31,0,60,60,50,38.4,0,17,52,13,50,3,0,
2025-11-19T10:38:34.294238,90,26,0,100,0,50,94.9,0,20,55,13,50,4,0,
2025-11-19T10:38:35.473137,100,39,100,165,0,50,314.0,0,28,40,17,50,6,0,Arm position.
2025-11-19T10:38:36.705420,110,25,0,126,10,50,13941.9,0,30,40,21,50,7,0,
2025-11-19T10:38:37.756180,120,30,33,150,0,50,552.6,2.7322230977197037,35,40,23,50,9,0,
2025-11-19T10:38:38.784678,130,25,0,23,0,50,79.9,3.454708121856072,37,40,28,56,10,0,
2025-11-19T10:38:40.062336,140,29,0,91,0,50,93.2,2.110962354830832,34,88,21,50,10,0,
2025-11-19T10:38:41.091381,150,27,0,39,0,50,110.2,1.16142684960559,32,64,15,50,10,0,
2025-11-19T10:38:42.356403,160,32,49,152,0,50,827.5,2.8368468587874247,36,40,13,50,11,0,
2025-11-19T10:38:45.653383,170,25,0,3,0,50,173.1,3.8423798714577586,38,40,20,50,13,0,
2025-11-19T10:38:48.514640,180,25,0,80,0,50,189.5,5.214734038931681,40,40,23,50,15,0,
2025-11-19T10:38:51.474293,190,36,54,155,0,50,416.2,5.438862174164655,41,55,31,62,16,0,
2025-11-19T10:38:54.769880,200,44,100,175,0,50,1565.3,5.150201159121082,40,46,40,85,17,0,Arm position: Holding the persons arms behind their back.
2025-11-19T10:38:57.391091,210,34,22,142,0,50,79.8,7.489874793810841,45,40,48,100,20,0,
2025-11-19T10:39:00.010837,220,46,100,171,0,50,1401.3,7.288728673464057,45,40,46,100,21,0,
2025-11-19T10:39:05.663190,240,29,0,105,0,50,68.6,5.418328544995056,41,52,37,70,22,0,
2025-11-19T10:39:08.008119,250,30,0,84,0,50,204.3,4.659691210171168,39,85,24,50,22,0,
2025-11-19T10:39:10.600001,260,27,0,114,0,50,73.4,5.423864567226879,41,61,23,50,24,0,
2025-11-19T10:39:13.206424,270,29,1,128,0,50,96.7,5.4034796453963025,41,79,24,50,25,0,
2025-11-19T10:39:15.671455,280,28,0,104,0,50,104.1,4.624526515801357,39,70,25,50,25,0,
2025-11-19T10:39:18.182982,290,31,29,147,0,50,1520.4,4.695259128374985,39,40,33,65,26,0,
2025-11-19T10:39:25.837791,320,31,0,68,60,50,94.3,4.538733290232813,39,40,25,51,30,0,
2025-11-19T10:39:28.304797,330,27,0,24,0,50,86.6,3.943538246116489,38,61,23,50,30,10,
2025-11-19T10:39:35.305546,360,21,0,61,100,0,0,3.902305177454437,38,40,30,61,33,5,
2025-11-19T10:39:37.991134,370,35,0,69,80,50,303.0,4.134384454557178,38,49,28,56,33,0,
2025-11-19T10:39:40.523890,380,25,0,2,0,50,544.5,5.404995793943598,41,40,24,50,35,0,
