timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-11-19T08:36:09.841761,260,29,59,178,0,0,0,0,0,100,50,100,0,0,
2025-11-19T08:36:10.432777,270,50,100,170,0,50,53.8,0,0,100,50,100,0,0,
2025-11-19T08:36:10.989819,280,38,60,158,0,50,57.1,0,0,44,50,100,0,0,
2025-11-19T08:36:11.542379,290,44,100,160,0,50,48.5,0,0,40,50,100,0,0,
2025-11-19T08:36:12.083662,300,39,63,159,0,50,59.2,0,0,46,50,100,0,0,Speed up compressions to 100-120 per minute
2025-11-19T08:36:12.641562,310,44,0,19,0,100,7.9,0,0,40,50,100,0,0,
2025-11-19T08:36:13.189308,320,38,57,156,0,50,81.7,0,0,40,50,100,1,0,
2025-11-19T08:36:13.738874,330,38,58,157,0,50,70.8,0,0,40,50,100,1,0,
2025-11-19T08:36:14.296723,340,29,0,47,0,50,17.1,0,0,43,50,100,1,0,
2025-11-19T08:36:14.849556,350,30,0,126,0,50,73.1,0,11,55,50,100,1,0,
2025-11-19T08:36:15.403105,360,37,0,36,60,50,130.1,0,20,58,50,100,2,0,
2025-11-19T08:36:15.958697,370,33,18,140,60,50,102.1,0,28,40,16,50,3,0,
2025-11-19T08:36:16.517389,380,24,0,57,0,50,27.7,0,26,40,17,50,3,0,
2025-11-19T08:36:17.048419,390,28,28,146,0,50,97.9,0,24,40,18,50,3,0,
2025-11-19T08:36:17.608774,400,30,0,78,60,50,128.7,0,29,40,22,50,4,0,Speed up compressions to 100-120 per minute
2025-11-19T08:36:18.141463,410,32,0,94,60,50,323.5,0,28,40,36,70,4,0,
2025-11-19T08:36:19.317560,430,35,0,2,80,50,99.5,3.2662767956200156,37,40,40,70,6,0,
2025-11-19T08:36:19.862309,440,36,55,155,1,50,84.2,2.430639144297345,35,40,42,85,6,0,
2025-11-19T08:36:28.075287,590,36,58,178,0,50,277.6,2.9126198271610164,36,46,66,69,10,0,
2025-11-19T08:36:29.164452,610,30,22,142,0,50,148.2,1.972596611648207,34,40,66,69,10,0,
2025-11-19T08:36:29.713218,620,27,0,77,0,50,141.2,1.7085871491436109,33,46,60,70,10,0,
2025-11-19T08:36:30.240513,630,35,0,111,80,50,236.7,1.52360661838172,33,46,60,70,10,0,
2025-11-19T08:36:30.797464,640,27,3,129,0,50,172.3,3.122850619048421,36,40,64,70,11,0,
2025-11-19T08:36:31.371279,650,35,56,155,0,50,172.4,4.680149328067877,39,40,68,65,12,0,
2025-11-19T08:36:31.929565,660,36,60,158,0,50,124.6,4.674007714710356,39,40,66,68,12,0,
2025-11-19T08:36:32.531698,670,37,59,178,0,50,476.9,4.562044533228871,39,49,62,70,12,0,
2025-11-19T08:36:33.114129,680,30,0,124,0,50,85.5,6.143131206158415,42,61,62,70,13,0,
2025-11-19T08:36:33.700681,690,40,54,155,0,50,1102.6,6.3142984606660875,43,73,59,85,13,0,
2025-11-19T08:36:34.292898,700,29,0,113,0,50,83.8,6.271720427099822,43,43,60,85,13,0,Speed up compressions to 100-120 per minute
2025-11-19T08:36:34.877678,710,31,0,125,0,50,88.0,6.494506982961468,43,46,49,100,13,0,
2025-11-19T08:36:35.443444,720,47,100,170,0,50,1764.6,7.063614612902711,44,67,45,85,13,0,
2025-11-19T08:36:36.010325,730,43,100,171,0,50,684.7,8.278178591707238,47,40,34,68,13,0,
2025-11-19T08:36:36.575454,740,29,0,120,0,50,84.4,10.657361126861261,51,40,34,69,14,0,
2025-11-19T08:36:37.129678,750,44,100,173,0,50,2092.4,13.139017513618757,56,40,34,69,14,0,
2025-11-19T08:36:37.688731,760,45,100,175,0,50,1741.6,17.070452155357657,64,40,34,68,14,0,
2025-11-19T08:36:38.221306,770,61,65,160,0,50,1210.1,100,105,40,39,70,16,0,
2025-11-19T08:36:38.761608,780,54,12,136,0,50,53.0,100,111,40,44,85,16,0,
2025-11-19T08:36:39.331341,790,68,100,160,0,50,469.5,100,119,40,57,85,17,0,
2025-11-19T08:36:39.877716,800,67,100,174,0,50,126.5,100,120,46,61,70,17,0,Speed up compressions to 100-120 per minute
2025-11-19T08:36:40.411280,810,52,0,16,0,50,215.6,88.50720034670525,126,46,50,100,18,0,
2025-11-19T08:36:40.966360,820,50,0,25,0,50,325.2,85.9071125336551,127,40,50,100,18,0,
2025-11-19T08:36:41.510667,830,50,0,31,0,50,226.6,84.4923023190469,128,40,50,100,18,0,
2025-11-19T08:36:44.148907,840,68,100,168,0,50,436.4,100,109,43,57,85,19,0,
2025-11-19T08:36:44.727233,850,52,0,15,0,50,92.9,100,109,40,56,85,19,0,
2025-11-19T08:36:45.286347,860,52,0,15,0,50,79.6,100,106,40,56,85,19,0,
2025-11-19T08:36:45.866718,870,55,0,25,0,50,77.7,100,111,46,55,100,20,0,
