timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-11-19T09:53:12.761234,110,22,0,103,17,0,0,0,0,100,50,100,0,0,
2025-11-19T09:53:13.355087,120,35,0,119,0,50,264.7,0,0,100,50,100,1,0,
2025-11-19T09:53:13.947806,130,29,0,90,0,50,95.9,0,0,40,50,100,2,0,
2025-11-19T09:53:14.547513,140,29,0,124,0,50,102.6,0,0,40,50,100,2,0,
2025-11-19T09:53:15.139182,150,30,29,147,0,50,290.5,0,0,40,68,64,3,0,
2025-11-19T09:53:15.726139,160,26,0,122,0,50,65.7,0,0,40,61,70,4,0,
2025-11-19T09:53:16.323030,170,30,0,109,25,50,7887.2,0,0,55,61,70,4,0,
2025-11-19T09:53:17.571659,190,38,0,114,0,50,396.9,18.970580672054176,68,79,54,100,6,0,
2025-11-19T09:53:18.175178,200,35,2,129,0,50,165.7,15.502228535115563,61,58,53,100,6,0,"Arm position: The man in the image is holding a stuffed bear toy above his head, as if it."
2025-11-19T09:53:18.778085,210,32,0,116,0,50,84.8,17.28723135375614,65,40,43,85,7,0,
2025-11-19T09:53:19.369585,220,41,65,175,0,50,6283.9,14.591519876054807,59,40,42,85,7,0,
2025-11-19T09:53:19.963041,230,30,0,126,0,50,84.8,16.20902004777496,62,40,38,70,8,0,
2025-11-19T09:53:21.115101,250,32,0,103,0,50,1007.6,18.928422741990104,68,40,40,85,10,0,
2025-11-19T09:53:22.284325,270,32,0,16,0,50,177.2,17.962528863520326,66,58,39,70,11,0,
2025-11-19T09:53:22.881741,280,34,1,128,0,50,126.2,21.977437567430513,74,64,33,65,13,0,
2025-11-19T09:53:23.462538,290,38,0,127,0,50,92.8,50,81,40,35,70,14,0,
2025-11-19T09:53:24.069041,300,38,0,117,0,50,275.9,50,86,40,32,63,15,0,"Arm position: The man in the image is holding a stuffed bear toy above his head, as if it."
2025-11-19T09:53:25.258495,320,44,0,123,0,50,236.2,73.52305162134746,91,40,33,66,16,0,
2025-11-19T09:53:25.839272,330,49,0,79,0,50,90.0,90.6339181433806,97,52,31,62,17,0,
2025-11-19T09:53:26.430762,340,53,27,146,0,50,335.6,85.85777040667419,95,61,32,64,17,0,
2025-11-19T09:53:26.983550,350,50,0,128,0,50,207.1,82.41278147771325,94,82,28,57,17,0,
2025-11-19T09:53:27.521335,360,50,0,122,0,50,109.7,100,100,46,20,50,18,0,
2025-11-19T09:53:28.059647,370,49,0,117,0,50,82.9,100,109,40,19,50,19,0,
2025-11-19T09:53:28.648511,380,49,0,123,0,50,162.3,100,108,40,19,50,19,0,
2025-11-19T09:53:29.235684,390,49,0,120,0,50,74.4,100,106,43,17,50,19,0,
2025-11-19T09:53:29.811849,400,50,0,114,0,50,259.3,100,103,46,16,50,19,0,Arm position.
2025-11-19T09:53:33.869493,470,42,0,17,0,50,178.5,71.81628684119097,91,40,13,50,21,0,
2025-11-19T09:53:34.465791,480,49,21,141,0,50,121.2,85.46561241023986,95,40,15,50,22,0,
2025-11-19T09:53:35.052751,490,49,0,109,0,50,120.2,100,102,40,16,50,23,0,
2025-11-19T09:53:35.632804,500,59,64,175,0,50,64.9,100,105,40,16,50,23,0,Lock your elbows straight
2025-11-19T09:53:36.216187,510,49,0,126,0,50,255.8,100,109,40,20,50,24,0,
2025-11-19T09:53:36.832709,520,51,0,81,0,50,55.6,100,108,40,36,70,24,0,
2025-11-19T09:53:38.568884,550,49,0,31,0,50,71.9,100,113,40,20,50,26,0,
2025-11-19T09:53:39.151962,560,64,100,166,0,50,105.8,100,113,43,21,50,26,0,
2025-11-19T09:53:39.728571,570,59,60,157,0,50,323.3,100,110,52,21,50,26,0,
2025-11-19T09:53:40.878134,590,55,16,138,0,50,572.3,100,114,67,29,58,28,0,
2025-11-19T09:53:41.460883,600,53,19,140,0,50,105.9,100,112,49,29,57,28,0,Lock your elbows straight
2025-11-19T09:53:42.043728,610,58,52,154,0,50,115.4,100,117,40,30,60,29,0,
2025-11-19T09:53:42.631822,620,60,63,176,0,50,175.7,100,116,40,37,70,29,0,
2025-11-19T09:53:43.221796,630,61,64,159,0,50,161.7,100,118,49,31,63,29,0,
2025-11-19T09:53:44.373531,650,50,0,121,0,50,173.9,97.10086348941982,121,40,35,69,31,0,
2025-11-19T09:53:44.953479,660,58,59,157,0,50,136.7,92.31044185031786,124,40,35,70,31,0,
2025-11-19T09:53:46.691875,690,51,63,176,1,50,348.3,60.693545772426944,140,40,36,70,32,0,
2025-11-19T09:53:47.268716,700,32,5,131,0,50,80.8,19.088891128161308,152,46,36,70,33,0,Lock your elbows straight
2025-11-19T09:53:47.843512,710,47,100,172,0,50,213.7,18.076586927110554,154,55,37,70,34,0,
2025-11-19T09:53:49.004518,730,31,0,9,0,50,140.8,14.429493603511517,161,40,45,85,37,0,
2025-11-19T09:53:49.585977,740,49,100,164,0,50,106.3,13.975764238047546,162,52,50,100,38,0,
