timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-14T17:56:24.302601,500,56,100,162,0,50,54.3,50,83,40,52,100,13,0,Lock your elbows straight
2025-12-14T17:56:24.938170,510,42,0,103,0,50,66.0,50,88,40,47,100,14,0,
2025-12-14T17:56:25.582801,520,50,9,133,0,50,93.8,81.47639848868086,94,43,44,85,15,0,
2025-12-14T17:56:26.144976,530,68,100,165,0,50,125.9,100,106,40,42,85,17,0,
2025-12-14T17:56:26.723555,540,61,47,151,0,50,99.7,100,112,40,46,100,18,0,
2025-12-14T17:56:27.302426,550,56,25,144,0,50,122.7,100,116,40,41,85,19,0,
2025-12-14T17:56:27.885430,560,52,0,119,0,50,318.9,98.59811151054333,121,40,42,85,20,0,
2025-12-14T17:56:28.464871,570,54,7,132,0,50,124.1,99.91672679284531,120,46,41,85,20,0,
2025-12-14T17:56:29.051484,580,53,0,122,0,50,117.6,100,120,64,32,65,20,0,
2025-12-14T17:56:29.667164,590,49,0,74,0,50,63.3,100,119,40,27,54,20,0,
2025-12-14T17:56:30.258155,600,52,27,145,0,50,73.9,93.84880687197028,123,40,25,51,21,0,Lock your elbows straight
2025-12-14T17:56:30.853372,610,49,32,149,0,50,167.0,82.63442091828387,129,40,21,50,22,0,
2025-12-14T17:56:31.422961,620,53,59,178,0,50,124.4,82.59197253858753,129,40,21,50,22,0,
2025-12-14T17:56:32.009035,630,60,100,163,0,50,85.3,75.51680304000297,132,58,19,50,23,0,
2025-12-14T17:56:32.613919,640,55,64,159,0,50,444.7,72.90175086803686,134,73,19,50,23,0,
2025-12-14T17:56:34.356957,670,39,60,178,0,50,209.5,24.30540563013747,141,40,24,50,24,0,
2025-12-14T17:56:34.955143,680,30,0,128,0,50,100.6,24.04721027784163,142,40,22,50,24,0,
2025-12-14T17:56:35.535274,690,30,0,99,0,50,150.3,20.51675972825521,149,46,25,50,25,0,
2025-12-14T17:56:36.132153,700,34,0,102,0,50,126.9,20.30391126249181,149,88,25,50,25,0,Lock your elbows straight
2025-12-14T17:56:36.712516,710,30,0,97,0,50,119.3,17.344438735270657,155,49,26,53,26,0,
2025-12-14T17:56:37.340297,720,28,0,106,0,50,141.2,15.866369323884769,158,40,27,54,26,0,
2025-12-14T17:56:37.919365,730,31,14,137,0,50,78.7,14.967548220820248,160,43,27,54,26,0,
2025-12-14T17:56:38.492501,740,35,48,152,0,50,82.9,11.22517090452449,168,40,27,55,27,0,
2025-12-14T17:56:39.063946,750,26,0,111,0,50,92.1,8.040545113352607,174,40,25,50,28,0,
2025-12-14T17:56:49.959740,940,46,0,77,22,50,49.4,76.64773795341975,92,49,12,50,30,0,
2025-12-14T17:56:51.700409,970,53,100,167,0,50,1219.3,50,89,58,9,50,31,0,
2025-12-14T17:56:54.550412,1020,36,0,114,0,50,281.3,50,80,40,9,50,31,0,
2025-12-14T17:56:55.165515,1030,43,0,70,100,50,232.0,24.853729242655227,80,67,8,50,31,0,
2025-12-14T17:56:56.348555,1050,34,0,97,0,50,433.6,23.681961019653677,77,85,6,50,31,0,
2025-12-14T17:57:00.989698,1130,33,0,57,23,50,82.1,22.73122504942875,75,46,9,50,34,10,
2025-12-14T17:57:05.066341,1200,29,0,5,0,50,92.4,19.323697051953324,69,46,17,50,35,5,Arm position.
2025-12-14T17:57:05.689543,1210,52,100,169,80,50,97.0,20.20691388079524,70,40,23,50,36,5,
2025-12-14T17:57:06.269755,1220,40,0,29,100,50,113.2,20.139686054015073,70,52,23,50,36,5,
