timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-02T19:29:02.516810,710,22,12,136,0,0,0,0,0,100,50,100,0,0,
2025-12-02T19:29:03.220537,720,22,10,134,0,0,0,0,0,100,50,100,0,0,
2025-12-02T19:29:03.818499,730,35,0,123,0,50,51.6,0,0,100,50,100,0,0,
2025-12-02T19:29:04.369592,740,29,0,100,0,50,51.8,0,0,40,50,100,1,0,
2025-12-02T19:29:04.916139,750,29,0,115,0,50,48.7,0,0,40,50,100,1,0,
2025-12-02T19:29:05.495466,760,29,0,115,0,50,56.1,0,0,40,50,100,2,0,
2025-12-02T19:29:06.141105,770,26,0,127,0,50,46.2,0,0,46,70,60,3,0,
2025-12-02T19:29:06.789500,780,40,100,164,0,50,454.4,0,0,40,68,65,3,0,
2025-12-02T19:29:07.435621,790,27,0,109,0,50,412.1,0,0,49,63,70,4,0,
2025-12-02T19:29:08.248105,800,44,100,167,0,50,369.2,11.162949469744852,52,43,63,70,5,0,Arm position.
2025-12-02T19:29:08.802043,810,29,4,130,0,50,53.6,8.857861591050447,48,40,61,70,5,0,
2025-12-02T19:29:09.433310,820,44,100,174,0,50,756.2,11.017188805479854,52,40,61,70,6,0,
2025-12-02T19:29:10.069925,830,31,11,135,0,50,45.5,8.824908137702987,48,40,58,85,6,0,
2025-12-02T19:29:10.709336,840,31,0,115,0,50,47.6,6.9685498185264265,44,40,48,100,6,0,
2025-12-02T19:29:11.361487,850,30,0,114,0,50,49.2,8.739112175629206,47,46,40,85,7,0,
2025-12-02T19:29:12.011922,860,28,0,122,0,50,815.9,7.111977346669178,44,43,37,70,7,0,
2025-12-02T19:29:12.664205,870,29,0,51,0,50,740.5,10.41385432334685,51,40,37,70,8,0,
2025-12-02T19:29:13.337083,880,30,0,120,0,50,47.4,10.213834923770094,50,58,36,70,8,0,
2025-12-02T19:29:14.030606,890,30,0,125,0,50,37.7,12.94737878988709,56,46,40,70,9,0,
2025-12-02T19:29:14.680933,900,47,100,172,0,50,1916.5,15.719466759256207,61,43,43,85,10,0,Arm position.
2025-12-02T19:29:15.333054,910,35,0,113,0,50,44.7,15.495278978860757,61,76,42,85,10,0,
2025-12-02T19:29:15.979149,920,33,0,120,0,50,41.4,18.54325335505765,67,67,39,70,11,0,
2025-12-02T19:29:16.632363,930,32,5,131,0,50,105.1,18.530306436484004,67,49,39,70,11,0,
2025-12-02T19:29:17.277888,940,36,17,139,0,50,193.6,18.532265749758437,67,67,39,70,11,0,
2025-12-02T19:29:17.933989,950,34,17,139,0,50,40.7,22.167492173642493,74,52,30,59,12,0,
2025-12-02T19:29:18.589758,960,32,8,133,0,50,54.2,21.780798708390478,74,43,29,59,12,0,
2025-12-02T19:29:19.238827,970,33,0,122,0,50,96.5,21.714025536164904,73,73,29,57,12,0,
2025-12-02T19:29:19.898014,980,34,8,133,0,50,56.6,21.62970403615119,73,70,29,57,12,0,
2025-12-02T19:29:20.537005,990,33,0,127,0,50,69.2,21.63125025867138,73,79,21,50,12,0,
2025-12-02T19:29:21.157457,1000,34,9,134,0,50,56.0,21.751584654828264,74,70,18,50,12,0,Lock your elbows straight
2025-12-02T19:29:21.853425,1010,35,18,140,0,50,52.6,21.579777982868272,73,73,15,50,12,0,
2025-12-02T19:29:22.505646,1020,31,5,131,0,50,75.3,24.895250546945007,80,40,17,50,13,0,
2025-12-02T19:29:23.156453,1030,36,29,147,0,50,53.8,24.991252562836507,80,52,17,50,13,0,
2025-12-02T19:29:23.778600,1040,36,0,126,0,50,50.8,50,87,40,20,50,14,0,
2025-12-02T19:29:24.588933,1050,43,0,117,0,50,31.2,74.33574732649954,91,40,23,50,15,0,
2025-12-02T19:29:25.251608,1060,45,3,130,0,50,28.7,74.09217933039545,91,58,23,50,15,0,
2025-12-02T19:29:25.891026,1070,47,27,145,0,50,21.1,74.20188840265624,91,40,24,50,15,0,
2025-12-02T19:29:26.525898,1080,44,9,133,0,50,19.5,74.66924168304612,92,40,27,54,15,0,
2025-12-02T19:29:27.180746,1090,44,0,115,0,50,18.2,74.48107947655514,91,40,29,59,15,0,
