timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-02T20:17:11.298871,300,32,11,135,100,0,0,0,0,100,50,100,0,0,
2025-12-02T20:17:12.733034,320,41,0,109,100,50,435.2,0,0,58,50,100,0,0,
2025-12-02T20:17:14.084266,340,29,0,122,0,50,75.6,0,0,43,50,100,1,0,
2025-12-02T20:17:14.796429,350,32,0,110,0,50,74.6,0,0,73,50,100,1,0,
2025-12-02T20:17:15.458033,360,34,21,141,0,50,60.5,0,0,55,50,100,1,0,
2025-12-02T20:17:16.138126,370,29,0,125,0,50,419.9,0,22,40,50,100,2,0,
2025-12-02T20:17:16.807272,380,29,0,111,0,50,58.8,0,20,40,50,100,2,0,
2025-12-02T20:17:17.521957,390,42,0,111,100,50,516.3,0,18,67,50,100,2,0,
2025-12-02T20:17:18.214889,400,44,0,113,100,50,491.8,0,16,85,50,100,2,0,Lock your elbows straight
2025-12-02T20:17:18.916626,410,37,23,143,0,50,155.2,0,15,85,50,100,2,0,
2025-12-02T20:17:19.621072,420,26,0,118,0,50,104.0,0,27,40,34,69,4,0,
2025-12-02T20:17:20.321164,430,27,6,132,0,50,83.4,0.6343853717688575,31,40,34,67,5,0,
2025-12-02T20:17:21.017585,440,29,6,132,0,50,94.4,0,29,64,35,69,5,0,
2025-12-02T20:17:21.744922,450,27,0,104,0,50,87.4,1.3369108398924823,33,49,36,70,6,0,
2025-12-02T20:17:22.439351,460,31,0,117,0,50,385.1,6.675586397359012,43,40,46,100,8,0,
2025-12-02T20:17:23.124709,470,44,100,160,0,50,428.3,6.929159544443493,44,40,58,85,8,0,
2025-12-02T20:17:23.841058,480,35,0,112,0,50,80.8,6.885146442186539,44,79,51,100,8,0,
2025-12-02T20:17:24.530508,490,35,18,139,0,50,77.7,7.6869328762379325,45,73,44,85,8,0,
2025-12-02T20:17:25.236327,500,30,0,68,0,50,330.9,7.7007659825659545,45,70,30,61,8,0,Lock your elbows straight
2025-12-02T20:17:25.931750,510,27,0,96,0,50,600.4,7.9145006616669775,46,46,26,52,8,0,
2025-12-02T20:17:26.620606,520,29,0,40,3,50,265.7,10.75726284175602,52,61,21,50,9,0,
2025-12-02T20:17:27.292287,530,30,0,110,0,50,99.2,10.747978937652608,51,73,20,50,9,0,
2025-12-02T20:17:27.963160,540,36,0,104,60,50,396.8,13.729563121275728,57,61,19,50,10,0,
2025-12-02T20:17:28.631382,550,27,0,24,0,50,243.6,13.800480989478196,58,40,21,50,10,0,
2025-12-02T20:17:29.305635,560,37,0,119,80,50,367.5,16.76433864248907,64,49,20,50,11,0,
2025-12-02T20:17:30.004619,570,33,0,9,0,50,145.3,16.78104652225947,64,88,25,51,11,0,
2025-12-02T20:17:30.672341,580,32,0,112,0,50,57.3,20.019892312776513,70,52,35,70,12,0,
2025-12-02T20:17:31.339857,590,33,4,130,0,50,50.2,23.12363621379926,76,43,39,70,13,0,
