timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-14T20:08:25.849159,490,20,0,94,0,0,0,0,0,100,50,100,0,0,
2025-12-14T20:08:26.452816,500,35,0,41,3,50,1627.6,0,2,100,50,100,1,0,Focus on proper chest compressions
2025-12-14T20:08:27.031160,510,30,0,27,0,50,65.4,0,2,53,50,100,1,0,
2025-12-14T20:08:27.611249,520,30,0,20,0,50,89.4,0,5,46,50,100,2,0,
2025-12-14T20:08:28.165954,530,39,1,128,100,50,85.7,0,4,40,50,100,2,0,
2025-12-14T20:08:28.764205,540,26,0,109,0,50,88.5,0,7,61,24,50,3,0,
2025-12-14T20:08:29.322473,550,32,25,144,0,50,84.2,0,9,67,33,67,4,0,
2025-12-14T20:08:29.886675,560,26,0,28,0,50,88.2,0,10,40,33,67,5,0,
2025-12-14T20:08:30.458211,570,42,52,154,80,50,73.5,0,10,40,33,67,5,0,
2025-12-14T20:08:31.013230,580,26,0,115,0,50,87.9,0,10,46,30,61,5,0,
2025-12-14T20:08:31.606368,590,27,2,129,0,50,692.2,0,10,70,25,50,5,0,
2025-12-14T20:08:32.169488,600,25,0,123,0,50,99.5,0,10,52,25,50,5,0,Focus on proper chest compressions
2025-12-14T20:08:32.737260,610,26,1,128,0,50,601.5,0,10,58,18,50,5,0,
2025-12-14T20:08:33.298142,620,32,24,144,0,50,69.0,0,9,79,15,50,5,0,
2025-12-14T20:08:33.847176,630,30,8,133,0,50,88.5,0,9,88,10,50,5,0,
2025-12-14T20:08:34.407838,640,26,0,31,0,50,57.5,6.181789268536619,42,43,8,50,6,0,
2025-12-14T20:08:34.959849,650,28,0,37,20,50,271.5,9.867852418748075,50,40,10,50,7,0,
2025-12-14T20:08:35.512991,660,28,0,76,0,50,532.5,9.926941992898627,50,55,10,50,7,0,
2025-12-14T20:08:36.102926,670,27,0,77,0,50,201.9,9.89582381159845,50,43,11,50,7,0,
2025-12-14T20:08:36.679482,680,27,0,42,0,50,53.2,9.834396210594424,50,43,13,50,7,0,
2025-12-14T20:08:37.262813,690,27,0,50,0,50,74.6,13.437955602250607,57,40,20,50,8,0,
2025-12-14T20:08:37.816131,700,27,0,56,0,50,366.2,13.076519593957538,56,40,20,50,8,0,Focus on proper chest compressions
2025-12-14T20:08:38.388860,710,28,0,18,10,50,50.3,13.037647316774152,56,40,19,50,8,0,
2025-12-14T20:08:38.968367,720,39,24,144,60,50,77.4,20.02627531830347,70,40,21,50,10,0,
2025-12-14T20:08:39.562802,730,33,0,11,0,50,61.0,19.864282150687124,70,82,22,50,10,0,
2025-12-14T20:08:40.181193,740,30,0,30,0,50,50.9,23.22821970112826,76,43,26,52,11,0,
2025-12-14T20:08:40.724522,750,38,0,41,0,50,61.6,50,84,40,30,61,12,0,
2025-12-14T20:08:41.309160,760,45,0,47,15,50,268.3,71.25548927284736,90,40,40,70,13,0,
