timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-02T19:31:26.073668,540,53,100,166,0,50,440.5,50,88,43,32,63,18,0,
2025-12-02T19:31:26.687570,550,47,60,158,0,50,461.4,50,87,40,31,62,18,0,
2025-12-02T19:31:27.302873,560,52,100,167,0,50,525.6,50,87,40,28,57,18,0,
2025-12-02T19:31:29.150654,590,64,100,167,0,50,188.5,91.24162863914478,97,58,17,50,18,0,
2025-12-02T19:31:29.787884,600,55,54,155,0,50,265.4,91.30598840987778,97,43,14,50,18,0,Increase compression speed
2025-12-02T19:31:30.412292,610,55,54,155,0,50,192.3,92.81280921173834,98,40,12,50,18,0,
2025-12-02T19:31:31.036759,620,63,100,162,0,50,372.3,95.6829380771545,99,40,9,50,18,0,
2025-12-02T19:31:31.671677,630,64,100,164,0,50,491.7,99.85937382191202,100,40,8,50,18,0,
2025-12-02T19:31:32.927822,650,64,100,166,0,50,248.1,97.6147071002012,99,49,6,50,18,0,
2025-12-02T19:31:33.539757,660,66,100,162,0,50,408.2,94.49439697522673,98,70,6,50,18,0,
2025-12-02T19:31:34.157652,670,59,62,158,0,50,334.5,94.62075510771122,98,64,5,50,18,0,
2025-12-02T19:31:34.763837,680,62,63,159,0,50,180.2,93.5314340140841,98,91,5,50,18,0,
2025-12-02T19:31:35.377559,690,63,100,164,0,50,277.5,91.90746889277013,97,49,4,50,18,0,
2025-12-02T19:31:35.979597,700,62,100,169,0,50,77.1,90.9788661974634,97,40,4,50,18,0,Increase compression speed
2025-12-02T19:31:36.606748,710,60,100,163,0,50,92.4,85.81852965314054,95,40,3,50,18,0,
2025-12-02T19:31:37.219055,720,54,61,158,0,50,306.2,81.44981205916756,94,40,3,50,18,0,
2025-12-02T19:31:37.827807,730,60,100,160,0,50,205.9,84.55696107111582,95,43,3,50,18,0,
2025-12-02T19:31:38.439448,740,60,100,160,0,50,193.9,83.032791873542,94,40,3,50,18,0,
2025-12-02T19:31:39.049079,750,53,49,152,0,50,340.4,84.78168269823985,95,40,3,50,18,0,
2025-12-02T19:31:39.657041,760,64,100,167,0,50,618.0,97.83934450532007,99,43,3,50,18,0,
2025-12-02T19:31:40.299258,770,65,100,162,0,50,205.2,100,107,52,2,50,19,0,
2025-12-02T19:31:40.935572,780,64,100,169,0,50,82.6,100,113,40,2,50,20,0,
2025-12-02T19:31:41.539883,790,56,48,151,0,50,41.4,100,115,40,3,50,20,0,
2025-12-02T19:31:42.159613,800,64,100,167,0,50,1742.8,100,110,40,3,50,20,0,Increase compression speed
2025-12-02T19:31:42.768901,810,58,63,159,0,50,22.0,100,114,40,3,50,21,0,
2025-12-02T19:31:43.399773,820,57,56,180,0,50,76.5,100,115,40,4,50,21,0,
2025-12-02T19:31:45.189459,850,50,0,99,0,50,27.0,100,115,52,9,50,22,0,
2025-12-02T19:31:47.004051,880,50,0,55,0,50,34.2,100,106,52,13,50,23,0,
