timestamp,frame_number,overall_score,arm_score,arm_angle,hand_position_score,depth_score,depth_cm,rate_score,rate_cpm,recoil_score,compression_ratio,ratio_score,compression_count,fatigue_level,feedback_given
2025-12-09T23:21:19.650561,70,20,0,127,0,0,0,0,0,100,50,100,0,0,
2025-12-09T23:21:20.205465,80,35,0,112,0,50,13.7,0,0,100,50,100,0,0,
2025-12-09T23:21:20.786502,90,31,0,128,0,50,276.1,0,0,57,50,100,0,0,
2025-12-09T23:21:21.329788,100,34,0,49,20,50,425.2,0,0,73,50,100,1,0,
2025-12-09T23:21:21.900335,110,29,0,58,0,50,63.0,0,0,40,50,100,2,0,
2025-12-09T23:21:22.444414,120,33,0,116,0,50,56.7,0,0,79,50,100,2,0,
2025-12-09T23:21:22.994695,130,29,0,24,0,50,56.7,0,0,79,29,58,3,0,
2025-12-09T23:21:23.540209,140,26,0,46,0,50,71.1,0,0,52,29,59,4,0,
2025-12-09T23:21:24.156194,150,39,0,36,100,50,534.6,14.695102815440166,59,40,32,65,5,0,
2025-12-09T23:21:24.710007,160,38,0,45,80,50,483.2,17.113318979262488,64,40,36,70,6,0,
2025-12-09T23:21:25.271805,170,38,9,134,60,50,104.9,19.055374230123007,68,40,39,70,7,0,
2025-12-09T23:21:25.832211,180,36,0,90,23,50,97.0,20.675239359338192,71,40,46,100,8,0,
2025-12-09T23:21:26.417107,190,34,0,25,0,50,72.4,21.924331376598857,74,40,47,100,9,0,
2025-12-09T23:21:27.539451,210,40,0,98,80,50,109.6,17.014848828596115,64,40,41,85,9,0,
2025-12-09T23:21:28.119943,220,31,0,20,0,50,373.4,20.661307768789314,71,40,34,68,10,0,
2025-12-09T23:21:28.681261,230,32,0,35,14,50,189.5,20.654847666481153,71,40,32,64,10,0,
2025-12-09T23:21:29.248651,240,31,0,31,14,50,286.7,20.676871945219126,71,40,27,54,10,0,
2025-12-09T23:21:29.802577,250,36,0,107,60,50,107.0,20.647125495190565,71,46,22,50,10,0,
2025-12-09T23:21:30.377406,260,34,0,41,7,50,212.8,20.620116654645535,71,85,15,50,10,0,
2025-12-09T23:21:30.950458,270,31,0,30,8,50,247.8,24.050011606776188,78,43,16,50,11,0,
2025-12-09T23:21:31.529462,280,33,0,99,0,50,75.8,23.919035647637436,78,67,16,50,11,0,
2025-12-09T23:21:32.097143,290,42,0,101,60,50,159.4,23.82327132743093,78,100,16,50,11,0,
2025-12-09T23:21:33.214201,310,36,22,142,21,50,168.4,24.072503907475323,78,46,13,50,11,0,
2025-12-09T23:21:33.759404,320,40,0,98,24,50,171.1,50,85,46,16,50,12,0,
2025-12-09T23:21:34.317583,330,43,0,22,0,50,90.1,77.80345580955726,93,40,18,50,13,0,
2025-12-09T23:21:34.895262,340,46,0,100,0,50,81.3,77.93853266365697,93,70,18,50,13,0,
2025-12-09T23:21:35.481722,350,48,0,102,0,50,73.5,77.43496440968285,92,88,22,50,13,0,
2025-12-09T23:21:36.026470,360,46,0,113,0,50,72.0,77.47507602336601,92,70,22,50,13,0,
2025-12-09T23:21:36.567742,370,45,0,112,0,50,68.6,78.85965510937714,93,52,22,50,13,0,
2025-12-09T23:21:37.154752,380,49,0,120,23,50,138.2,78.18437561063016,93,67,18,50,13,0,
2025-12-09T23:21:37.722504,390,54,21,142,21,50,129.0,78.00423045115863,93,94,18,50,13,0,
2025-12-09T23:21:38.832250,410,49,0,125,20,50,121.6,78.61648529162287,93,70,10,50,13,0,
2025-12-09T23:21:39.390617,420,53,0,104,60,50,115.7,79.1953250185622,93,73,8,50,13,0,
2025-12-09T23:21:39.934577,430,49,0,3,0,50,131.8,100,108,40,7,50,15,0,
